group,category,office_name,office_code,office_city,office_state,report_begin_date,report_end_date,published_date,market_location_name,market_location_city,market_location_state,commodity,market_type,market_type_category,slug_id,slug_name,report_title,final_ind,report_date,class,frame,muscle_grade,quality_grade_name,lot_desc,freight,head_count,avg_weight,avg_price_min,avg_price_max,avg_price
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Heifers,Medium and Large,3,,None,FOB,8,416,111,122,112.91
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Heifers,Medium and Large,3,,None,FOB,8,478,102,115,109.56
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Fleshy,FOB,1,395,130,130,130
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Fleshy,FOB,1,490,125,125,125
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Fleshy,FOB,2,662,118,118,118
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Fleshy,FOB,4,536,115,115,115
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Fleshy,FOB,7,618,120,120,120
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,1,545,138,138,138
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,1,900,109,109,109
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,2,338,144,155,149.38
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,3,727,122,129,124.38
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,4,376,140,147,144.59
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,6,627,122,130,128.32
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,8,429,139,148,144.4
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,None,FOB,13,461,136,146,141.74
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Thin Fleshed,FOB,3,458,155,155,155
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,1,,Thin Fleshed,FOB,4,411,166,166,166
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2-Jan,,None,FOB,2,535,130,130,130
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2-Jan,,None,FOB,4,495,130,130,130
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,Fleshy,FOB,1,385,125,125,125
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,Fleshy,FOB,1,445,115,115,115
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,Fleshy,FOB,2,468,120,127,123.48
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,Fleshy,FOB,5,637,104,105,104.8
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,1,680,119,119,119
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,1,885,95,95,95
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,2,295,140,140,140
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,3,531,125,132,129.76
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,3,573,123,128,126.27
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,13,333,134,147,138.07
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,18,376,130,144,135.93
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,18,480,130,138,135.03
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,2,,None,FOB,27,424,128,140,135.55
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,3,,None,FOB,1,460,129,129,129
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,3,,None,FOB,1,510,101,101,101
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,3,,None,FOB,1,565,118,118,118
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,3,,None,FOB,3,358,120,128,124.64
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,3,,None,FOB,6,331,115,132,126.35
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Steers,Medium and Large,3,,None,FOB,8,428,118,129,123.12
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bulls,Medium and Large,1,,None,FOB,1,1385,94,94,94
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cow-Calf Pairs,Medium and Large,1,,None,FOB,3,1178,725,1000,900.39
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cow-Calf Pairs,Medium and Large,1,,None,FOB,1,1200,1125,1125,1125
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cow-Calf Pairs,Medium and Large,1,,None,FOB,2,1460,1050,1375,1245.89
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bred Cows,Medium and Large,1,,None,FOB,2,1038,63,66,64.47
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bred Cows,Medium and Large,1,,None,FOB,4,1109,600,775,679.34
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bred Cows,Medium and Large,1,,None,FOB,1,1215,755,755,755
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bred Cows,Medium and Large,1,,None,FOB,2,1163,925,975,950.7
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bred Heifers,Medium and Large,1,,None,FOB,2,708,500,650,581.63
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Stock Cows,Medium and Large,1,,None,FOB,5,740,61,114,84.86
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Replacement Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Stock Cows,Medium and Large,1,,None,FOB,1,1020,71,71,71
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bulls,N/A,N/A,N/A,None,FOB,1,1655,80.5,80.5,80.5
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Bulls,N/A,N/A,N/A,None,FOB,3,1297,56,68,60.95
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,None,FOB,3,1188,58,60,59.05
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,None,FOB,12,1036,39,53.5,48.67
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,None,FOB,17,1162,54,57,55.81
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,Light Weight,FOB,1,870,52,52,52
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,Light Weight,FOB,2,800,25,28,26.53
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,Light Weight,FOB,4,850,42,49,44.54
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Boner 80-85%,Light Weight,FOB,5,845,31,39,36.8
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Breaker 75-80%,None,FOB,5,1149,54,58,56.31
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Breaker 75-80%,None,FOB,9,1282,59.5,62,60.33
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Lean 85-90%,None,FOB,2,1070,58,60.5,59.27
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Lean 85-90%,None,FOB,5,983,54,57,55.42
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Lean 85-90%,None,FOB,6,1031,42,52,48.32
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Lean 85-90%,Light Weight,FOB,1,790,40,40,40
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Lean 85-90%,Light Weight,FOB,3,810,49.5,49.5,49.5
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/27/19,6/27/19,6/27/19 20:28,I-40 Livestock Auction,Ozark,AR,Slaughter Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/27/19,Cows,N/A,N/A,Lean 85-90%,Light Weight,FOB,4,808,44,49,47.06
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,Fleshy,FOB,1,470,127,127,127
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,Fleshy,FOB,2,565,115,120,117.46
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,Fleshy,FOB,2,623,110,110,110
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,Fleshy,FOB,3,682,100,100,100
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,1,870,96,96,96
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,2,425,131,138,134.54
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,2,623,120,124,121.98
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,3,478,130,138,135.13
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,3,575,127,133,129.39
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,5,669,111,111,111
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,6,772,100,100,100
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,1,,None,FOB,12,515,126,139,134.07
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,2,,None,FOB,1,365,136,136,136
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,2,,None,FOB,1,490,120,120,120
Livestock,Cattle,Little Rock,LS-LR,Little Rock,AR,6/20/19,6/20/19,6/21/19 20:13,I-40 Livestock Auction,Ozark,AR,Feeder Cattle,Auction Livestock,Auction,2053,LSD_MARS_2053,"I-40 Livestock - Ozark, AR",Final,6/20/19,Bulls,Medium and Large,2,,None,FOB,1,755,91,91,91
